RECORD,LOCATION & GEOID,TOTAL_COLLISIONS,2013_TOTAL,2014_TOTAL,2015_TOTAL,2016_TOTAL,2017_TOTAL,TOTAL_CYCLIST_COLLISIONS,2013_CYCLIST,2014_CYCLIST,2015_CYCLIST,2016_CYCLIST,2017_CYCLIST,TOTAL_PEDESTRIAN_COLLISIONS,2013_PEDESTRIAN,2014_PEDESTRIAN,2015_PEDESTRIAN,2016_PEDESTRIAN,2017_PEDESTRIAN,XCOORD,YCOORD,LONGITUDE,LATITUDE
9409,O'GRADY ST @ MANOTICK MAIN ST (0008834),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368911.70120,5009748.39100,-75.68360310340,45.22478052960
9410,O'GRADY ST btwn MANOTICK MAIN ST & DICKINSON ST (__3ZA90E),2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,368973.94882,5009781.01729,-75.68280631850,45.22506843110
9411,OHIO ST btwn CLEMENTINE BLVD & BANK ST (__3ZA5OO),1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,369520.71305,5027546.63671,-75.67352487020,45.38487004720
9412,OKANAGAN DR @ SIOUX CRES W (0001305),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359360.66730,5021986.49250,-75.80387061100,45.33570500380
9413,O'KEEFE CRT btwn FOXTAIL AVE & END (__3ZA1I4),3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,360409.21602,5015133.06551,-75.79126226340,45.27395518270
9414,O'KEEFE CRT btwn FOXTAIL AVE & FALLOWFIELD RD (__3ZA1TO),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360778.88130,5015334.43290,-75.78652855090,45.27573777350
9415,OLD ALMONTE RD btwn CORKERY RD & HOWIE RD (__3ZACBG),2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,339445.44157,5013513.77152,-76.05854750350,45.26072934750
9416,OLD ALMONTE RD btwn HOWIE RD & BEAVERTAIL RD (__3ZBNAR),6,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,340779.00254,5013913.79537,-76.04152682400,45.26426203150
9417,OLD ALMONTE RD btwn JOHN KENNEDY WAY & UPPER DWYER HILL RD (__3ZAC0N),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336384.51589,5010720.58094,-76.09772628790,45.23573859940
9418,OLD ALMONTE RD btwn UPPER DWYER HILL RD & CORKERY RD (__3ZBNAS),2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,337916.15407,5012082.20951,-76.07812854510,45.24792097650
9419,OLD CARP RD @ SECOND LINE RD (0012543),5,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,347766.59920,5023537.50220,-75.95165472370,45.35046717820
9420,OLD CARP RD btwn CHERRY HILL DR & LADY LOCHEAD LANE (__3ZAZM7),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344282.66314,5022272.93615,-75.99621630130,45.33929299210
9421,OLD CARP RD btwn GOURLAY LANE & HUNTMAR DR (__3ZAC34),2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344980.79488,5022287.67943,-75.98730756420,45.33938601970
9422,OLD CARP RD btwn HALTON TER & MARCH RD (__3ZACV8),2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348884.54103,5024385.25855,-75.93731249540,45.35802610210
9423,OLD CARP RD btwn HUNTMAR DR & SECOND LINE RD (__3ZACVV),4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346527.29181,5022837.48770,-75.96752928840,45.34424308080
9424,OLD CARP RD btwn MARCH RD & LADY LOCHEAD LANE (__4TY8OU),4,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,343601.17966,5022418.24069,-76.00490004470,45.34063851450
9425,OLD CARP RD btwn MARCHBROOK CIRC & HALTON TER (__51NDOD),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348648.13426,5024239.72420,-75.94034271450,45.35673137490
9426,OLD CARP RD btwn SECOND LINE RD & MARCHBROOK CIRC (__3ZBPN3),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348108.55692,5023846.86623,-75.94726372200,45.35322987870
9427,OLD CARRIAGE CRT btwn DOW ST & DOW ST (__3ZBOAR),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,385281.35402,5011392.74242,-75.47491645330,45.23789534140
9428,OLD COLONY RD btwn ABBEYHILL DR & PADDOCK WAY (__3ZBND3),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353539.12190,5017649.45345,-75.87856868250,45.29710801450
9429,OLD COLONY RD btwn COURTNEY RD & ROTHESAY DR (__3ZACMW),1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,353709.23895,5016917.90248,-75.87647193360,45.29051353050
9430,OLD COLONY RD btwn WILLIAM'S WALK & ST. ANDREWS CIRC (__3ZAB1D),2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353784.94012,5017505.98462,-75.87544882110,45.29579995420
9431,OLD COUNTRY GT @ VIEWMOUNT DR (0004585),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366770.70970,5023896.50690,-75.70909648810,45.35227566030
9432,OLD COUNTRY GT btwn VIEWMOUNT DR & HOMESTEAD ST (__3ZBOMM),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366819.70790,5023891.51290,-75.70847183310,45.35222639360
9433,OLD CROW WAY btwn HILLMAN MARSH WAY & HILLMAN MARSH WAY (__49MFHI),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375513.56114,5020125.59548,-75.59806735750,45.31751949640
9434,OLD GEORGE ST btwn OSGOODE MAIN ST & LION ST (__3ZA7FO),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,374746.71250,5000777.32055,-75.61056675790,45.14350494350
9435,OLD INNES RD @ BANTREE ST (0007674),26,5,5,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,373727.72970,5030352.56020,-75.61941592200,45.40971509980
9436,OLD INNES RD btwn BANTREE ST & END (__3ZA79T),7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373585.46268,5030266.81403,-75.62124519870,45.40895759360
9437,OLD INNES RD btwn BANTREE ST & SHEFFIELD RD (__3ZA2K1),3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,373863.74962,5030430.96935,-75.61766742580,45.41040717800
9438,OLD MAPLE LANE @ STRODE AVE (0010777),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346135.20540,5035769.59320,-75.97144841220,45.46063205360
9439,OLD MILL WAY btwn RIVER RD & RIVER RD (__3ZA996),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369174.78930,5010812.01479,-75.68011569980,45.23432695790
9440,OLD MONTREAL RD @ MARKET ST E/PETER HARKNESS L (0004261),2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,390473.78040,5042553.57810,-75.40338637970,45.51763627160
9441,OLD MONTREAL RD btwn BARNETT DR & PIERRETTE DR (__3ZA6JU),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,391212.73521,5042635.57113,-75.39391516420,45.51828275400
9442,OLD MONTREAL RD btwn BECKETT'S CREEK RD & REGIONAL ROAD 174 (__3ZA5F9),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,394305.18066,5042774.37728,-75.35431428210,45.51914143180
9443,OLD MONTREAL RD btwn CAMERON ST & ST. PETER ST (__3ZA2Z7),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389996.13723,5042470.19104,-75.40951352690,45.51694458080
9444,"OLD MONTREAL RD btwn Continuation of OLD MONTREAL RD & GRAND-CH-NE, CO (__3ZA2L8)",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385220.36307,5039708.76723,-75.47108459750,45.49266728910
9445,OLD MONTREAL RD btwn FAUBERT ST & MARKET ST (__3ZA6JR),2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,390387.77945,5042542.57550,-75.40448889870,45.51754784540
9446,OLD MONTREAL RD btwn GERALD ST & Continuation of OLD MONTREAL RD (__3ZA24F),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,385003.13824,5039497.37790,-75.47389791020,45.49079041730
9447,"OLD MONTREAL RD btwn GRAND-CH-NE, COUR DU CRT & TED KELLY LANE (__3ZA24E)",12,3,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,385781.29074,5040449.85034,-75.46378685560,45.49926992530
9448,OLD MONTREAL RD btwn KING ARTHUR ST & QUIGLEY HILL RD (__3ZA3M1),4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,387892.34555,5041221.97946,-75.43664825160,45.50596846360
9449,OLD MONTREAL RD btwn KINSELLA DR & TO BE DETERMINED (__3ZA5FE),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,392481.11382,5042713.95449,-75.37766898430,45.51882959860
9450,OLD MONTREAL RD btwn MEADOW LANE RD & KING ARTHUR ST (__6R2ND2),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,386906.36906,5040911.71484,-75.44931580290,45.50329379180
9451,OLD MONTREAL RD btwn PIERRETTE DR & KINSELLA DR (__3ZA5FG),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392255.26640,5042740.56710,-75.38055455920,45.51909738820
9452,OLD MONTREAL RD btwn PIERRETTE DR & PIERRETTE DR (__3ZA5FD),2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,391919.97785,5042671.14323,-75.38485784010,45.51851477710
9453,OLD MONTREAL RD btwn QUIGLEY HILL RD & CHEVALIER CRT (__3ZA3M2),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,389066.75865,5041889.19503,-75.42150703480,45.51183040080
9454,OLD MONTREAL RD btwn ST. PETER ST & GLASFORD ST (__3ZA2Z9),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390106.77810,5042504.57645,-75.40809162960,45.51724041220
9455,OLD MONTREAL RD btwn TED KELLY LANE & MEADOW LANE RD (__3ZA3YW),3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386587.62300,5040912.55676,-75.45339384950,45.50333880930
9456,OLD MONTREAL RD btwn TO BE DETERMINED & BECKETT'S CREEK RD (__3ZA5F8),2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,393258.43752,5042486.12120,-75.36776219010,45.51668167880
9457,OLD MONTREAL RD E @ REGIONAL RD 174 (0012877),2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,394616.81210,5043035.55470,-75.35027827850,45.52145106370
9458,OLD MONTREAL RD W @ REGIONAL RD 174 (0012878),2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392542.79700,5042741.55630,-75.37687464210,45.51907016340
9459,OLD ORCHARD CRES W @ SPRINGBROOK DR W (0005334),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349943.58620,5015048.44270,-75.92464654900,45.27394351060
9460,OLD PRESCOTT RD @ LAKES PARK DR/MASON ST (0005137),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377230.75780,5015222.44950,-75.57688389390,45.27322796140
9461,OLD PRESCOTT RD @ PARKWAY RD (0005817),5,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,377889.75720,5013683.44090,-75.56871265210,45.25931236910
9462,OLD PRESCOTT RD @ THUNDERBIRD DR (0005230),2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,377315.76500,5015016.44960,-75.57583071990,45.27136569090
9463,OLD PRESCOTT RD btwn ALDERGROVE WAY & MCKEOWN DR (__3ZA7H8),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377723.76300,5014065.94300,-75.57077127670,45.26277120600
9464,OLD PRESCOTT RD btwn BREANNA CARDILL ST & DONWEL DR (__3ZA6G9),3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378380.98146,5012499.55569,-75.56262973050,45.24860901820
9465,OLD PRESCOTT RD btwn CHRIS TIERNEY PRIV & BREANNA CARDILL ST (__673W91),4,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,378526.24711,5010827.79311,-75.56102721720,45.23355190790
9466,OLD PRESCOTT RD btwn MCKEOWN DR & PARKWAY RD (__3ZA7HL),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,377829.88505,5013822.20278,-75.56945502730,45.26056711430
9467,OLD PRESCOTT RD btwn SHADOW RIDGE DR & DONWEL DR (__3ZA6G0),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378228.79552,5012863.76920,-75.56451441550,45.25190197050
9468,OLD PRESCOTT RD btwn SUNSET BLVD & MARCO ST (__3ZA71A),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377167.80387,5015364.72632,-75.57766538690,45.27451459620
9469,OLD PRESCOTT RD btwn THUNDERBIRD DR & SPARKLING LAKE WAY (__5BKZJ4),1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,377388.08106,5014848.11357,-75.57493382250,45.26984360640
9470,OLD PROSPECT RD btwn CLOVERDALE RD & LANSDOWNE RD N (__3ZA8Q4),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369487.77021,5034895.96054,-75.67298069320,45.45099956510
9471,OLD RICHMOND RD @ SANIBEL PRIV N (0013539),2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,357378.65100,5019211.46710,-75.82945165730,45.31088637690
9472,OLD RICHMOND RD @ SANIBEL PRIV S (0013540),2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,357367.81590,5019164.68000,-75.82959479380,45.31046619230
9473,OLD SECOND LINE RD @ TERRY FOX DR (0013616),16,2,6,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,348795.20000,5022408.41000,-75.93862864290,45.34024355380
9474,OLD SECOND LINE RD @ WHITEMARSH CRES (0015124),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345124.67000,5026336.02000,-75.98514158620,45.37580593470
9475,OLD SECOND LINE RD btwn BRADY AVE & TERRY FOX DR (__8IAYKL),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,348648.94245,5022569.45440,-75.94048050100,45.34170182950
9476,OLD ST. PATRICK ST @ PATRO ST (0008442),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368756.70700,5033134.58880,-75.68255513670,45.43521871920
9477,OLD ST. PATRICK ST btwn BEAUSOLEIL DR & END (__3ZA7DO),2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368488.70410,5032967.09045,-75.68600186090,45.43373609300
9478,OLD ST. PATRICK ST btwn BEAUSOLEIL DR & PATRO ST (__3ZA7D2),2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,368637.19944,5033060.27644,-75.68409206980,45.43456100470
9479,OLD ST. PATRICK ST btwn PATRO ST & COBOURG ST (__3ZA8SF),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368787.99946,5033155.45514,-75.68215250920,45.43540360340
9480,OLD TENTH LINE RD @ TENTH LINE RD (0009223),31,5,9,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,383042.01510,5038358.97890,-75.49916560850,45.48077076110
9481,OLD TENTH LINE RD btwn TENTH LINE RD & OR174 IC101 RAMP63 (__3ZA1V3),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383137.26303,5038564.00932,-75.49791472610,45.48260475640
9482,OLD TENTH LINE RD/OR174 IC101 RAMP63 @ ST. JOS (0009233),25,6,5,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,383119.74410,5038785.59430,-75.49810345160,45.48460034060
9483,OLD WELLINGTON ST btwn LORD NELSON ST & WATERLOO ST (__3ZA0MY),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,371973.03726,5001454.19873,-75.64574146610,45.14986470190
9484,OLMSTEAD ST @ JEANNE MANCE ST (0009887),2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,370466.70730,5032942.59020,-75.66072718070,45.43333270350
9485,OLMSTEAD ST btwn DESCHAMPS AVE & MONTREAL RD (__3ZBOW3),1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,370275.99414,5033265.56689,-75.66312143070,45.43625659380
9486,OLMSTEAD ST btwn GLADU ST & MCARTHUR AVE (__3ZA7BO),2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,370479.83355,5032758.03095,-75.66058405320,45.43167088560
9487,OLMSTEAD ST btwn LEVIS AVE & JEANNE MANCE ST (__3ZA7C0),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,370435.21561,5033024.57148,-75.66111869720,45.43407329280
9488,OLMSTEAD ST btwn MAPLE ST & GLADU ST (__3ZA7B8),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370472.23850,5032832.19340,-75.66067121990,45.43233888070
9489,OLMSTEAD ST btwn MONTREAL RD & LEVIS AVE (__3ZA8RF),4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370359.89055,5033157.22340,-75.66206365500,45.43527390420
9490,OLYMPIA CRES @ WINGATE DR (0008369),2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373150.72680,5029164.54550,-75.62695121470,45.39908247920
9491,O'MEARA ST @ GARLAND ST (0005963),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365539.55700,5029906.13510,-75.72406837040,45.40645681010
9492,OMER-LACASSE AVE btwn COTTONWOOD CRES & COTTONWOOD CRES (__3ZA6RF),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,383139.61760,5036591.88631,-75.49819906180,45.46486110720
9493,ONSLOW CRES btwn BELGRAVE RD & ELLIOT AVE (__3ZAZD3),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,369710.15414,5029689.35116,-75.67082407490,45.40413193150
9494,ONTARIO ST @ NORTH RIVER RD (0008540),3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,369938.70760,5032315.57970,-75.66755765950,45.42774049960
9495,ONTARIO ST btwn MARGUERITE AVE & WOLFF ST (__3ZA2JT),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370198.46762,5032341.08249,-75.66423501580,45.42794572360
9496,ONTARIO ST btwn NORTH RIVER RD & MARGUERITE AVE (__3ZA8ZC),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370005.21155,5032321.58190,-75.66670706510,45.42778830830
9497,OPUS ST btwn ROMINA ST & BRIGITTA ST (__6OD79Y),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,354643.80155,5015263.56203,-75.86472439150,45.27556174070
9498,OR174 IC101 RAMP36 btwn TENTH LINE RD & REGIONAL ROAD 174 (__3ZAY72),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,382596.74025,5038864.73029,-75.50478036150,45.48537081770
9499,OR174 IC101 RAMP45 btwn ST. JOSEPH BLVD & REGIONAL ROAD 174 (__3ZAY71),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,383301.25928,5039206.77227,-75.49571445780,45.48836932070
9500,OR174 IC101 RAMP63 @ REGIONAL RD 174 EB (0012838),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382610.95590,5038811.67100,-75.50460694340,45.48489185350
9501,OR174 IC101 RAMP63 btwn REGIONAL ROAD 174 & OLD TENTH LINE RD (__3ZAY70),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382886.02456,5038935.38546,-75.50106900290,45.48597420840
9502,OR174 IC102 RAMP15 @ PLACE D'ORLEANS DR (0009219),3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,381880.31010,5038346.40000,-75.51402532510,45.48078681190
9503,OR174 IC102 RAMP36 btwn REGIONAL ROAD 174 & TRANSIT (__3ZAY7Y),2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,381163.15627,5038036.05459,-75.52324571740,45.47807339460
9504,OR174 IC102 RAMP51 btwn REGIONAL ROAD 174 & PLACE D'ORLEANS DR (__3ZAY7Z),2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381129.23684,5037956.39885,-75.52369189280,45.47736042820
9505,OR174 IC102 RAMP61 btwn CHAMPLAIN ST & REGIONAL ROAD 174 (__3ZAY7W),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381757.53214,5038388.02762,-75.51558908650,45.48117488560
9506,OR174 IC105 RAMP16 btwn REGIONAL ROAD 174 & OR174 IC105 RAMP36 (__3ZAY8C),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379121.82563,5036887.65780,-75.54952624150,45.46796126890
9507,OR174 IC105 RAMP25 btwn JEANNE D'ARC BLVD S & REGIONAL ROAD 174 (__3ZAY08),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379619.73267,5037100.23629,-75.54312722220,45.46982072780
9508,OR174 IC105 RAMP36 btwn JEANNE D'ARC BLVD N & OR174 IC105 RAMP16 (__3ZAY09),2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,379295.46522,5037159.91162,-75.54726466840,45.47039230310
9509,OR174 IC105 RAMP36/OR174 IC105 RAMP16 @ TRANSI (0009782),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,379307.00000,5037036.00000,-75.54713595550,45.46927621060
9510,OR174 IC105 RAMP51 btwn REGIONAL ROAD 174 & OR174 IC105 RAMP53 (__3ZAY8B),3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,379184.27450,5036852.69978,-75.54873300770,45.46764009550
9511,OR174 IC105 RAMP63 btwn TRANSIT & REGIONAL ROAD 174 (__3ZAY00),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379530.21632,5037151.26634,-75.54426413060,45.47028944020
9512,OR174 IC109 RAMP26 @ REGIONAL RD 174 (0012371),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379340.43030,5037001.65210,-75.54671368740,45.46896360740
9513,OR174 IC109 RAMP51 @ REGIONAL RD 174 (0012399),2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379005.73000,5036770.57980,-75.55102841610,45.46692023260
9514,OR174 IC109 RAMP54 btwn REGIONAL ROAD 174 & ST. JOSEPH BLVD (__3ZAY7O),6,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,376543.44650,5034887.06689,-75.58278773740,45.45023086410
9515,OR174 IC109 RAMP55 btwn REGIONAL ROAD 174 & ST. JOSEPH BLVD (__3ZAY59),2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376545.93106,5034903.76836,-75.58275354090,45.45038087840
9516,OR174 IC109 RAMP56 @ MONTREAL RD (0012427),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,376179.48480,5034879.20720,-75.58744139220,45.45019741430
9517,OR174 IC109 RAMP56 @ REGIONAL RD 174 (0012404),4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,376310.73200,5034669.57700,-75.58579413570,45.44829787740
9518,OR174 IC109 RAMP56 btwn MONTREAL RD & TRANSIT (__3ZAY5L),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376280.50566,5034878.64313,-75.58615012700,45.45018201420
9519,OR174 IC109 RAMP64 @ REGIONAL RD 174 (0012401),2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376585.73100,5035278.57580,-75.58219007820,45.45374906660
9520,OR174 IC109 RAMP64 btwn OR174 IC109 RAMP66 & REGIONAL ROAD 174 (__3ZAYAI),2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,376467.81250,5035171.43542,-75.58371313200,45.45279718960
9521,OR174 IC109 RAMP65 @ MONTREAL RD (0004119),29,5,1,5,3,15,0,0,0,0,0,0,0,0,0,0,0,0,376402.72550,5034982.59720,-75.58457266430,45.45110481610
9522,OR174 IC109 RAMP66 @ MONTREAL RD (0012426),3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,376297.73270,5034935.58270,-75.58592163890,45.45069255850
9523,OR174 IC109 RAMP86 btwn MONTREAL RD & REGIONAL ROAD 174 (__3ZAY58),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,376389.11118,5035101.70139,-75.58472936370,45.45217783430
9524,OR174 IC112 RAMP15 @ REGIONAL RD 174 (0012461),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375115.73210,5033063.56190,-75.60129877510,45.43396912920
9525,OR174 IC112 RAMP15 btwn BLAIR RD & REGIONAL ROAD 174 (__3ZAYAH),5,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,375035.06827,5032847.82905,-75.60236038090,45.43203619380
9526,OR174 IC112 RAMP26 btwn REGIONAL ROAD 174 & BLAIR RD (__3ZAY63),2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374803.43496,5032989.96921,-75.60530019880,45.43333831610
9527,OR174 IC112 RAMP36 @ REGIONAL RD 174 (0012465),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374519.72500,5032634.56050,-75.60897612030,45.43016888610
9528,OR174 IC112 RAMP36 btwn REGIONAL ROAD 174 & BLAIR RD (__3ZAY96),4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,374670.01030,5032794.38906,-75.60703301780,45.43159193810
9529,OR174 IC112 RAMP51 @ REGIONAL RD 174 (0012462),2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374834.62930,5032846.54100,-75.60492196070,45.43204470580
9530,OR174 IC112 RAMP51 btwn REGIONAL ROAD 174 & OR174 IC112 RAMP52 (__3ZAY62),7,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,374981.74262,5032865.56148,-75.60303929870,45.43220109350
9531,OR174 IC112 RAMP61 @ REGIONAL RD 174 (0012460),2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375176.72840,5033132.56860,-75.60050941740,45.43458387600
9532,OR174 IC112 RAMP61 btwn OR174 IC112 RAMP36 & REGIONAL ROAD 174 (__3ZAY87),4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,374916.64433,5032994.57590,-75.60385281540,45.43336842260
9533,ORANGEVILLE ST btwn BOOTH ST & LEBRETON ST S (__3ZAAHR),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366940.20410,5029591.06110,-75.70621689180,45.40349891690
9534,ORANGEVILLE ST/HWY 417 ROCHEST IC121BR51 @ ROC (0006465),13,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,366777.70430,5029521.56000,-75.70830121050,45.40288797110
9535,ORCHARDVIEW AVE @ GARDENWAY DR (0012937),10,2,1,2,2,3,0,0,0,0,0,0,2,1,0,1,0,0,384735.76300,5036806.55330,-75.47775600480,45.46661165280
9536,ORCHARDVIEW AVE btwn GARDENWAY DR & INNES RD (__3ZA5S8),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384790.26355,5036683.56150,-75.47707916140,45.46549885000
